Index,Patch,Oracle,Predicted value
854,overfitting/patch1-Math-2-jGenProg-plausible.patch,overfitting,overfitting
855,overfitting/patch1-Math-2-jKali-plausible.patch,overfitting,overfitting
856,overfitting/patch1-Math-2-jMutRepair-plausible.patch,overfitting,overfitting
857,overfitting/patch1-Math-2-kPAR-plausible.patch,overfitting,overfitting
858,overfitting/patch1-Math-20-DynaMoth-plausible.patch,overfitting,overfitting
859,overfitting/patch1-Math-20-FixMiner-plausible.patch,overfitting,overfitting
860,overfitting/patch1-Math-20-Nopol-plausible.patch,overfitting,overfitting
861,overfitting/patch1-Math-24-Nopol2017-plausible.patch,overfitting,overfitting
862,overfitting/patch1-Math-28-ACS-plausible.patch,overfitting,overfitting
863,overfitting/patch1-Math-28-Arja-plausible.patch,overfitting,overfitting
864,overfitting/patch1-Math-28-Nopol2017-plausible.patch,overfitting,overfitting
865,overfitting/patch1-Math-28-RSRepair-plausible.patch,overfitting,overfitting
866,overfitting/patch1-Math-28-jGenProg-plausible.patch,overfitting,overfitting
867,overfitting/patch1-Math-28-jKali-plausible.patch,overfitting,overfitting
868,overfitting/patch1-Math-28-jMutRepair-plausible.patch,overfitting,overfitting
869,overfitting/patch1-Math-29-jKali-plausible.patch,overfitting,overfitting
870,overfitting/patch1-Math-31-GenProg-plausible.patch,overfitting,overfitting
871,overfitting/patch1-Math-31-Kali-plausible.patch,overfitting,overfitting
872,overfitting/patch1-Math-32-DynaMoth-plausible.patch,overfitting,overfitting
873,overfitting/patch1-Math-32-Jaid-plausible.patch,overfitting,overfitting
874,overfitting/patch1-Math-32-jKali-plausible.patch,overfitting,overfitting
875,overfitting/patch1-Math-33-Nopol-plausible.patch,overfitting,overfitting
876,overfitting/patch1-Math-33-Nopol2015-plausible.patch,overfitting,correct
877,overfitting/patch1-Math-33-Nopol2017-plausible.patch,overfitting,overfitting
878,overfitting/patch1-Math-33-RSRepair-plausible.patch,overfitting,overfitting
879,overfitting/patch1-Math-33-SketchFix-plausible.patch,overfitting,overfitting
880,overfitting/patch1-Math-39-Nopol2017-plausible.patch,overfitting,overfitting
881,overfitting/patch1-Math-4-ACS-plausible.patch,overfitting,overfitting
882,overfitting/patch1-Math-4-Nopol-plausible.patch,overfitting,overfitting
883,overfitting/patch1-Math-4-Nopol2017-plausible.patch,overfitting,overfitting
884,overfitting/patch1-Math-40-Arja-plausible.patch,overfitting,overfitting
885,overfitting/patch1-Math-40-GenProg-plausible.patch,overfitting,overfitting
886,overfitting/patch1-Math-40-Nopol2017-plausible.patch,overfitting,correct
887,overfitting/patch1-Math-40-RSRepair-plausible.patch,overfitting,overfitting
888,overfitting/patch1-Math-40-jGenProg-plausible.patch,overfitting,overfitting
889,overfitting/patch1-Math-40-jKali-plausible.patch,overfitting,overfitting
890,overfitting/patch1-Math-40-kPAR-plausible.patch,overfitting,overfitting
891,overfitting/patch1-Math-41-DynaMoth-plausible.patch,overfitting,overfitting
892,overfitting/patch1-Math-41-Nopol-plausible.patch,overfitting,overfitting
893,overfitting/patch1-Math-41-Nopol2017-plausible.patch,overfitting,overfitting
894,overfitting/patch1-Math-42-Nopol-plausible.patch,overfitting,overfitting
895,overfitting/patch1-Math-42-Nopol2017-plausible.patch,overfitting,overfitting
896,overfitting/patch1-Math-42-kPAR-plausible.patch,overfitting,overfitting
897,overfitting/patch1-Math-43-SimFix-plausible.patch,overfitting,overfitting
898,overfitting/patch1-Math-43-kPAR-plausible.patch,overfitting,overfitting
899,overfitting/patch1-Math-44-SimFix-plausible.patch,overfitting,overfitting
900,overfitting/patch1-Math-49-AVATAR-plausible.patch,overfitting,overfitting
901,overfitting/patch1-Math-49-DynaMoth-plausible.patch,overfitting,overfitting
902,overfitting/patch1-Math-49-Nopol-plausible.patch,overfitting,overfitting
903,overfitting/patch1-Math-49-Nopol2017-plausible.patch,overfitting,overfitting
904,overfitting/patch1-Math-49-jKali-plausible.patch,overfitting,overfitting
905,overfitting/patch1-Math-5-CapGen-plausible.patch,overfitting,overfitting
906,overfitting/patch1-Math-5-Cardumen-plausible.patch,overfitting,overfitting
907,overfitting/patch1-Math-50-AVATAR-plausible.patch,overfitting,overfitting
908,overfitting/patch1-Math-50-FixMiner-plausible.patch,overfitting,overfitting
909,overfitting/patch1-Math-50-HDRepair-plausible.patch,overfitting,overfitting
910,overfitting/patch1-Math-50-Jaid-plausible.patch,overfitting,overfitting
911,overfitting/patch1-Math-50-Nopol2017-plausible.patch,overfitting,overfitting
912,overfitting/patch1-Math-50-SimFix-plausible.patch,overfitting,overfitting
913,overfitting/patch1-Math-50-TBar-plausible.patch,overfitting,overfitting
914,overfitting/patch1-Math-50-jGenProg-plausible.patch,overfitting,overfitting
915,overfitting/patch1-Math-50-jMutRepair-plausible.patch,overfitting,overfitting
916,overfitting/patch1-Math-52-jMutRepair-plausible.patch,overfitting,overfitting
917,overfitting/patch1-Math-53-HDRepair-plausible.patch,overfitting,overfitting
918,overfitting/patch1-Math-53-Jaid-plausible.patch,overfitting,correct
919,overfitting/patch1-Math-56-Arja-plausible.patch,overfitting,overfitting
920,overfitting/patch1-Math-57-AVATAR-plausible.patch,overfitting,overfitting
921,overfitting/patch1-Math-57-Nopol2015-plausible.patch,overfitting,overfitting
922,overfitting/patch1-Math-57-Nopol2017-plausible.patch,overfitting,overfitting
923,overfitting/patch1-Math-57-jMutRepair-plausible.patch,overfitting,overfitting
924,overfitting/patch1-Math-58-DynaMoth-plausible.patch,overfitting,overfitting
925,overfitting/patch1-Math-58-Nopol-plausible.patch,overfitting,overfitting
926,overfitting/patch1-Math-58-Nopol2015-plausible.patch,overfitting,overfitting
927,overfitting/patch1-Math-58-Nopol2017-plausible.patch,overfitting,overfitting
928,overfitting/patch1-Math-58-RSRepair-plausible.patch,overfitting,correct
929,overfitting/patch1-Math-59-SequenceR-plausible.patch,overfitting,overfitting
930,overfitting/patch1-Math-6-AVATAR-plausible.patch,overfitting,overfitting
931,overfitting/patch1-Math-6-SimFix-plausible.patch,overfitting,overfitting
932,overfitting/patch1-Math-60-jGenProg-plausible.patch,overfitting,overfitting
933,overfitting/patch1-Math-62-AVATAR-plausible.patch,overfitting,overfitting
934,overfitting/patch1-Math-62-kPAR-plausible.patch,overfitting,overfitting
935,overfitting/patch1-Math-63-CapGen-plausible.patch,overfitting,overfitting
936,overfitting/patch1-Math-63-Cardumen-plausible.patch,overfitting,overfitting
937,overfitting/patch1-Math-63-FixMiner-plausible.patch,overfitting,overfitting
938,overfitting/patch1-Math-63-SimFix-plausible.patch,overfitting,overfitting
939,overfitting/patch1-Math-63-TBar-plausible.patch,overfitting,overfitting
940,overfitting/patch1-Math-69-Nopol-plausible.patch,overfitting,overfitting
941,overfitting/patch1-Math-69-Nopol2017-plausible.patch,overfitting,overfitting
942,overfitting/patch1-Math-69-SimFix-plausible.patch,overfitting,overfitting
943,overfitting/patch1-Math-7-Nopol-plausible.patch,overfitting,overfitting
944,overfitting/patch1-Math-7-kPAR-plausible.patch,overfitting,overfitting
945,overfitting/patch1-Math-70-SketchFix-plausible.patch,overfitting,overfitting
946,overfitting/patch1-Math-71-DynaMoth-plausible.patch,overfitting,overfitting
947,overfitting/patch1-Math-71-Nopol2015-plausible.patch,overfitting,overfitting
948,overfitting/patch1-Math-71-jKali-plausible.patch,overfitting,overfitting
949,overfitting/patch1-Math-73-ACS-plausible.patch,overfitting,overfitting
950,overfitting/patch1-Math-73-Cardumen-plausible.patch,overfitting,overfitting
951,overfitting/patch1-Math-73-Nopol-plausible.patch,overfitting,overfitting
952,overfitting/patch1-Math-73-Nopol2015-plausible.patch,overfitting,overfitting
953,overfitting/patch1-Math-73-SimFix-plausible.patch,overfitting,overfitting
954,overfitting/patch1-Math-73-jGenProg-plausible.patch,overfitting,overfitting
955,overfitting/patch1-Math-74-Arja-plausible.patch,overfitting,overfitting
956,overfitting/patch1-Math-78-AVATAR-plausible.patch,overfitting,overfitting
957,overfitting/patch1-Math-78-Nopol-plausible.patch,overfitting,overfitting
958,overfitting/patch1-Math-78-Nopol2015-plausible.patch,overfitting,overfitting
959,overfitting/patch1-Math-78-Nopol2017-plausible.patch,overfitting,overfitting
960,overfitting/patch1-Math-8-DynaMoth-plausible.patch,overfitting,overfitting
961,overfitting/patch1-Math-8-SimFix-plausible.patch,overfitting,overfitting
962,overfitting/patch1-Math-8-TBar-plausible.patch,overfitting,overfitting
963,overfitting/patch1-Math-8-jGenProg-plausible.patch,overfitting,overfitting
964,overfitting/patch1-Math-8-jKali-plausible.patch,overfitting,overfitting
965,overfitting/patch1-Math-8-kPAR-plausible.patch,overfitting,overfitting
966,overfitting/patch1-Math-80-AVATAR-plausible.patch,overfitting,overfitting
967,overfitting/patch1-Math-80-Arja-plausible.patch,overfitting,overfitting
968,overfitting/patch1-Math-80-CapGen-plausible.patch,overfitting,overfitting
969,overfitting/patch1-Math-80-DynaMoth-plausible.patch,overfitting,overfitting
970,overfitting/patch1-Math-80-FixMiner-plausible.patch,overfitting,overfitting
971,overfitting/patch1-Math-80-GenProg-plausible.patch,overfitting,overfitting
972,overfitting/patch1-Math-80-Jaid-plausible.patch,overfitting,overfitting
973,overfitting/patch1-Math-80-Kali-plausible.patch,overfitting,overfitting
974,overfitting/patch1-Math-80-Nopol-plausible.patch,overfitting,overfitting
975,overfitting/patch1-Math-80-Nopol2017-plausible.patch,overfitting,overfitting
976,overfitting/patch1-Math-80-RSRepair-plausible.patch,overfitting,correct
977,overfitting/patch1-Math-80-SequenceR-plausible.patch,overfitting,overfitting
978,overfitting/patch1-Math-80-SimFix-plausible.patch,overfitting,overfitting
979,overfitting/patch1-Math-80-jGenProg-plausible.patch,overfitting,overfitting
980,overfitting/patch1-Math-80-jKali-plausible.patch,overfitting,overfitting
981,overfitting/patch1-Math-80-jMutRepair-plausible.patch,overfitting,overfitting
982,overfitting/patch1-Math-81-ACS-plausible.patch,overfitting,overfitting
983,overfitting/patch1-Math-81-AVATAR-plausible.patch,overfitting,overfitting
984,overfitting/patch1-Math-81-Arja-plausible.patch,overfitting,overfitting
985,overfitting/patch1-Math-81-DynaMoth-plausible.patch,overfitting,overfitting
986,overfitting/patch1-Math-81-FixMiner-plausible.patch,overfitting,overfitting
987,overfitting/patch1-Math-81-GenProg-plausible.patch,overfitting,overfitting
988,overfitting/patch1-Math-81-Kali-plausible.patch,overfitting,overfitting
989,overfitting/patch1-Math-81-Nopol-plausible.patch,overfitting,correct
990,overfitting/patch1-Math-81-Nopol2015-plausible.patch,overfitting,overfitting
991,overfitting/patch1-Math-81-Nopol2017-plausible.patch,overfitting,overfitting
992,overfitting/patch1-Math-81-RSRepair-plausible.patch,overfitting,overfitting
993,overfitting/patch1-Math-81-SimFix-plausible.patch,overfitting,overfitting
994,overfitting/patch1-Math-81-TBar-plausible.patch,overfitting,overfitting
995,overfitting/patch1-Math-81-jGenProg-plausible.patch,overfitting,overfitting
996,overfitting/patch1-Math-81-jKali-plausible.patch,overfitting,overfitting
997,overfitting/patch1-Math-81-jMutRepair-plausible.patch,overfitting,overfitting
998,overfitting/patch1-Math-82-AVATAR-plausible.patch,overfitting,overfitting
999,overfitting/patch1-Math-82-Arja-plausible.patch,overfitting,overfitting
1000,overfitting/patch1-Math-82-DynaMoth-plausible.patch,overfitting,overfitting
1001,overfitting/patch1-Math-82-HDRepair-plausible.patch,overfitting,overfitting
1002,overfitting/patch1-Math-82-Jaid-plausible.patch,overfitting,overfitting
1003,overfitting/patch1-Math-82-Nopol-plausible.patch,overfitting,overfitting
1004,overfitting/patch1-Math-82-Nopol2015-plausible.patch,overfitting,overfitting
1005,overfitting/patch1-Math-82-SimFix-plausible.patch,overfitting,overfitting
1006,overfitting/patch1-Math-82-SketchFix-plausible.patch,overfitting,overfitting
1007,overfitting/patch1-Math-82-TBar-plausible.patch,overfitting,overfitting
1008,overfitting/patch1-Math-82-jGenProg-plausible.patch,overfitting,overfitting
1009,overfitting/patch1-Math-82-kPAR-plausible.patch,overfitting,overfitting
1010,overfitting/patch1-Math-84-AVATAR-plausible.patch,overfitting,overfitting
1011,overfitting/patch1-Math-84-Arja-plausible.patch,overfitting,overfitting
1012,overfitting/patch1-Math-84-Kali-plausible.patch,overfitting,overfitting
1013,overfitting/patch1-Math-84-RSRepair-plausible.patch,overfitting,overfitting
1014,overfitting/patch1-Math-84-SimFix-plausible.patch,overfitting,overfitting
1015,overfitting/patch1-Math-84-TBar-plausible.patch,overfitting,overfitting
1016,overfitting/patch1-Math-84-jGenProg-plausible.patch,overfitting,overfitting
1017,overfitting/patch1-Math-84-jKali-plausible.patch,overfitting,overfitting
1018,overfitting/patch1-Math-85-Arja-plausible.patch,overfitting,overfitting
1019,overfitting/patch1-Math-85-CapGen-plausible.patch,overfitting,overfitting
1020,overfitting/patch1-Math-85-Cardumen-plausible.patch,overfitting,overfitting
1021,overfitting/patch1-Math-85-DynaMoth-plausible.patch,overfitting,overfitting
1022,overfitting/patch1-Math-85-FixMiner-plausible.patch,overfitting,overfitting
1023,overfitting/patch1-Math-85-GenProg-plausible.patch,overfitting,overfitting
1024,overfitting/patch1-Math-85-HDRepair-plausible.patch,overfitting,correct
1025,overfitting/patch1-Math-85-Jaid-plausible.patch,overfitting,overfitting
1026,overfitting/patch1-Math-85-Nopol2015-plausible.patch,overfitting,overfitting
1027,overfitting/patch1-Math-85-Nopol2017-plausible.patch,overfitting,overfitting
1028,overfitting/patch1-Math-85-RSRepair-plausible.patch,overfitting,overfitting
1029,overfitting/patch1-Math-85-SimFix-plausible.patch,overfitting,overfitting
1030,overfitting/patch1-Math-85-jGenProg-plausible.patch,overfitting,overfitting
1031,overfitting/patch1-Math-87-Nopol-plausible.patch,overfitting,overfitting
1032,overfitting/patch1-Math-87-Nopol2015-plausible.patch,overfitting,overfitting
1033,overfitting/patch1-Math-87-Nopol2017-plausible.patch,overfitting,overfitting
1034,overfitting/patch1-Math-88-AVATAR-plausible.patch,overfitting,overfitting
1035,overfitting/patch1-Math-88-Nopol2015-plausible.patch,overfitting,overfitting
1036,overfitting/patch1-Math-88-Nopol2017-plausible.patch,overfitting,overfitting
1037,overfitting/patch1-Math-88-SimFix-plausible.patch,overfitting,overfitting
1038,overfitting/patch1-Math-88-TBar-plausible.patch,overfitting,correct
1039,overfitting/patch1-Math-93-ACS-plausible.patch,overfitting,overfitting
1040,overfitting/patch1-Math-95-AVATAR-plausible.patch,overfitting,overfitting
1041,overfitting/patch1-Math-95-Arja-plausible.patch,overfitting,overfitting
1042,overfitting/patch1-Math-95-Cardumen-plausible.patch,overfitting,overfitting
1043,overfitting/patch1-Math-95-GenProg-plausible.patch,overfitting,overfitting
1044,overfitting/patch1-Math-95-Kali-plausible.patch,overfitting,overfitting
1045,overfitting/patch1-Math-95-RSRepair-plausible.patch,overfitting,overfitting
1046,overfitting/patch1-Math-95-TBar-plausible.patch,overfitting,correct
1047,overfitting/patch1-Math-95-jGenProg-plausible.patch,overfitting,overfitting
1048,overfitting/patch1-Math-95-jKali-plausible.patch,overfitting,overfitting
1049,overfitting/patch1-Math-96-TBar-plausible.patch,overfitting,overfitting
1050,overfitting/patch1-Math-97-ACS-plausible.patch,overfitting,overfitting
1051,overfitting/patch1-Math-97-Nopol2015-plausible.patch,overfitting,overfitting
1052,overfitting/patch1-Time-11-DynaMoth-plausible.patch,overfitting,overfitting
1053,overfitting/patch1-Time-11-FixMiner-plausible.patch,overfitting,overfitting
1054,overfitting/patch1-Time-11-Nopol2015-plausible.patch,overfitting,overfitting
1055,overfitting/patch1-Time-11-Nopol2017-plausible.patch,overfitting,overfitting
1056,overfitting/patch1-Time-11-jGenProg-plausible.patch,overfitting,overfitting
1057,overfitting/patch1-Time-12-Nopol2017-plausible.patch,overfitting,overfitting
1058,overfitting/patch1-Time-14-Nopol-plausible.patch,overfitting,overfitting
1059,overfitting/patch1-Time-14-Nopol2017-plausible.patch,overfitting,overfitting
1060,overfitting/patch1-Time-17-kPAR-plausible.patch,overfitting,overfitting
1061,overfitting/patch1-Time-18-Nopol2017-plausible.patch,overfitting,correct
1062,overfitting/patch1-Time-19-Nopol2017-plausible.patch,overfitting,overfitting
1063,overfitting/patch1-Time-4-Nopol2017-plausible.patch,overfitting,overfitting
1064,overfitting/patch1-Time-4-jGenProg-plausible.patch,overfitting,overfitting
1065,overfitting/patch1-Time-4-jKali-plausible.patch,overfitting,overfitting
1066,overfitting/patch1-Time-7-Nopol2017-plausible.patch,overfitting,overfitting
1067,overfitting/patch10-Closure-93-SequenceR-plausible.patch,overfitting,overfitting
1068,overfitting/patch10-Lang-59-CapGen-plausible.patch,overfitting,overfitting
1069,overfitting/patch10-Math-80-CapGen-plausible.patch,overfitting,overfitting
1070,overfitting/patch10-Math-85-SequenceR-plausible.patch,overfitting,overfitting
1071,overfitting/patch11-Lang-59-CapGen-plausible.patch,overfitting,overfitting
1072,overfitting/patch11-Math-85-SequenceR-plausible.patch,overfitting,overfitting
1073,overfitting/patch12-Lang-59-CapGen-plausible.patch,overfitting,overfitting
1074,overfitting/patch12-Math-85-SequenceR-plausible.patch,overfitting,correct
1075,overfitting/patch13-Lang-59-CapGen-plausible.patch,overfitting,overfitting
1076,overfitting/patch13-Math-85-SequenceR-plausible.patch,overfitting,overfitting
1077,overfitting/patch14-Math-85-SequenceR-plausible.patch,overfitting,overfitting
1078,overfitting/patch15-Math-85-SequenceR-plausible.patch,overfitting,overfitting
1079,overfitting/patch16-Math-85-SequenceR-plausible.patch,overfitting,overfitting
1080,overfitting/patch17-Math-85-SequenceR-plausible.patch,overfitting,overfitting
1081,overfitting/patch2-Chart-1-Jaid-plausible.patch,overfitting,correct
1082,overfitting/patch2-Chart-1-SequenceR-plausible.patch,overfitting,overfitting
1083,overfitting/patch2-Chart-1-SketchFix-plausible.patch,overfitting,overfitting
1084,overfitting/patch2-Chart-13-jGenProg-plausible.patch,overfitting,correct
1085,overfitting/patch2-Chart-13-jKali-plausible.patch,overfitting,overfitting
1086,overfitting/patch2-Chart-25-jGenProg-plausible.patch,overfitting,overfitting
1087,overfitting/patch2-Chart-26-Jaid-plausible.patch,overfitting,overfitting
1088,overfitting/patch2-Chart-5-jGenProg-plausible.patch,overfitting,overfitting
1089,overfitting/patch2-Chart-5-jKali-plausible.patch,overfitting,overfitting
1090,overfitting/patch2-Chart-9-Jaid-plausible.patch,overfitting,overfitting
1091,overfitting/patch2-Closure-33-Jaid-plausible.patch,overfitting,overfitting
1092,overfitting/patch2-Closure-38-SequenceR-plausible.patch,overfitting,overfitting
1093,overfitting/patch2-Closure-86-SequenceR-plausible.patch,overfitting,overfitting
1094,overfitting/patch2-Closure-93-SequenceR-plausible.patch,overfitting,overfitting
1095,overfitting/patch2-Lang-43-CapGen-plausible.patch,overfitting,overfitting
1096,overfitting/patch2-Lang-45-Jaid-plausible.patch,overfitting,overfitting
1097,overfitting/patch2-Lang-51-Jaid-plausible.patch,overfitting,overfitting
1098,overfitting/patch2-Lang-55-Jaid-plausible.patch,overfitting,overfitting
1099,overfitting/patch2-Lang-59-CapGen-plausible.patch,overfitting,overfitting
1100,overfitting/patch2-Lang-6-SequenceR-plausible.patch,overfitting,overfitting
1101,overfitting/patch2-Lang-61-Jaid-plausible.patch,overfitting,overfitting
1102,overfitting/patch2-Math-2-SOFix-plausible.patch,overfitting,overfitting
1103,overfitting/patch2-Math-2-jKali-plausible.patch,overfitting,overfitting
1104,overfitting/patch2-Math-32-jKali-plausible.patch,overfitting,overfitting
1105,overfitting/patch2-Math-5-CapGen-plausible.patch,overfitting,correct
1106,overfitting/patch2-Math-53-CapGen-plausible.patch,overfitting,overfitting
1107,overfitting/patch2-Math-53-Jaid-plausible.patch,overfitting,overfitting
1108,overfitting/patch2-Math-63-CapGen-plausible.patch,overfitting,overfitting
1109,overfitting/patch2-Math-70-SketchFix-plausible.patch,overfitting,overfitting
1110,overfitting/patch2-Math-8-jGenProg-plausible.patch,overfitting,overfitting
1111,overfitting/patch2-Math-80-CapGen-plausible.patch,overfitting,overfitting
1112,overfitting/patch2-Math-80-Jaid-plausible.patch,overfitting,overfitting
1113,overfitting/patch2-Math-81-ACS-plausible.patch,overfitting,overfitting
1114,overfitting/patch2-Math-81-jGenProg-plausible.patch,overfitting,overfitting
1115,overfitting/patch2-Math-82-Jaid-plausible.patch,overfitting,overfitting
1116,overfitting/patch2-Math-82-SketchFix-plausible.patch,overfitting,overfitting
1117,overfitting/patch2-Math-84-jGenProg-plausible.patch,overfitting,overfitting
1118,overfitting/patch2-Math-85-CapGen-plausible.patch,overfitting,overfitting
1119,overfitting/patch2-Math-85-Jaid-plausible.patch,overfitting,overfitting
1120,overfitting/patch2-Math-85-SequenceR-plausible.patch,overfitting,overfitting
1121,overfitting/patch2-Math-95-jGenProg-plausible.patch,overfitting,overfitting
1122,overfitting/patch2-Math-97-ACS-plausible.patch,overfitting,overfitting
1123,overfitting/patch3-Chart-1-Jaid-plausible.patch,overfitting,correct
1124,overfitting/patch3-Chart-1-SequenceR-plausible.patch,overfitting,overfitting
1125,overfitting/patch3-Chart-9-Jaid-plausible.patch,overfitting,overfitting
1126,overfitting/patch3-Closure-18-SequenceR-plausible.patch,overfitting,overfitting
1127,overfitting/patch3-Closure-38-SequenceR-plausible.patch,overfitting,overfitting
1128,overfitting/patch3-Closure-86-SequenceR-plausible.patch,overfitting,overfitting
1129,overfitting/patch3-Closure-93-SequenceR-plausible.patch,overfitting,overfitting
1130,overfitting/patch3-Lang-43-CapGen-plausible.patch,overfitting,overfitting
1131,overfitting/patch3-Lang-51-Jaid-plausible.patch,overfitting,overfitting
1132,overfitting/patch3-Lang-55-Jaid-plausible.patch,overfitting,overfitting
1133,overfitting/patch3-Lang-59-CapGen-plausible.patch,overfitting,overfitting
1134,overfitting/patch3-Math-5-CapGen-plausible.patch,overfitting,overfitting
1135,overfitting/patch3-Math-50-Jaid-plausible.patch,overfitting,overfitting
1136,overfitting/patch3-Math-53-Jaid-plausible.patch,overfitting,overfitting
1137,overfitting/patch3-Math-63-CapGen-plausible.patch,overfitting,overfitting
1138,overfitting/patch3-Math-80-CapGen-plausible.patch,overfitting,overfitting
1139,overfitting/patch3-Math-80-Jaid-plausible.patch,overfitting,overfitting
1140,overfitting/patch3-Math-82-Jaid-plausible.patch,overfitting,overfitting
1141,overfitting/patch3-Math-82-SequenceR-plausible.patch,overfitting,overfitting
1142,overfitting/patch3-Math-85-CapGen-plausible.patch,overfitting,overfitting
1143,overfitting/patch3-Math-85-Jaid-plausible.patch,overfitting,overfitting
1144,overfitting/patch3-Math-85-SequenceR-plausible.patch,overfitting,overfitting
1145,overfitting/patch4-Chart-1-SequenceR-plausible.patch,overfitting,overfitting
1146,overfitting/patch4-Closure-18-SequenceR-plausible.patch,overfitting,overfitting
1147,overfitting/patch4-Closure-86-SequenceR-plausible.patch,overfitting,overfitting
1148,overfitting/patch4-Closure-93-SequenceR-plausible.patch,overfitting,overfitting
1149,overfitting/patch4-Lang-51-Jaid-plausible.patch,overfitting,overfitting
1150,overfitting/patch4-Lang-59-CapGen-plausible.patch,overfitting,overfitting
1151,overfitting/patch4-Math-53-Jaid-plausible.patch,overfitting,overfitting
1152,overfitting/patch4-Math-63-CapGen-plausible.patch,overfitting,overfitting
1153,overfitting/patch4-Math-80-CapGen-plausible.patch,overfitting,overfitting
1154,overfitting/patch4-Math-82-Jaid-plausible.patch,overfitting,overfitting
1155,overfitting/patch4-Math-85-Jaid-plausible.patch,overfitting,overfitting
1156,overfitting/patch4-Math-85-SequenceR-plausible.patch,overfitting,overfitting
1157,overfitting/patch5-Closure-18-SequenceR-plausible.patch,overfitting,overfitting
1158,overfitting/patch5-Closure-86-SequenceR-plausible.patch,overfitting,overfitting
1159,overfitting/patch5-Closure-93-SequenceR-plausible.patch,overfitting,overfitting
1160,overfitting/patch5-Lang-59-CapGen-plausible.patch,overfitting,overfitting
1161,overfitting/patch5-Math-63-CapGen-plausible.patch,overfitting,overfitting
1162,overfitting/patch5-Math-80-CapGen-plausible.patch,overfitting,overfitting
1163,overfitting/patch5-Math-85-SequenceR-plausible.patch,overfitting,overfitting
1164,overfitting/patch6-Closure-93-SequenceR-plausible.patch,overfitting,overfitting
1165,overfitting/patch6-Lang-59-CapGen-plausible.patch,overfitting,overfitting
1166,overfitting/patch6-Math-63-CapGen-plausible.patch,overfitting,overfitting
1167,overfitting/patch6-Math-80-CapGen-plausible.patch,overfitting,overfitting
1168,overfitting/patch6-Math-85-SequenceR-plausible.patch,overfitting,overfitting
1169,overfitting/patch7-Closure-92-SequenceR-plausible.patch,overfitting,overfitting
1170,overfitting/patch7-Lang-59-CapGen-plausible.patch,overfitting,overfitting
1171,overfitting/patch7-Math-63-CapGen-plausible.patch,overfitting,overfitting
1172,overfitting/patch7-Math-80-CapGen-plausible.patch,overfitting,overfitting
1173,overfitting/patch7-Math-85-SequenceR-plausible.patch,overfitting,correct
1174,overfitting/patch8-Closure-93-SequenceR-plausible.patch,overfitting,overfitting
1175,overfitting/patch8-Lang-59-CapGen-plausible.patch,overfitting,overfitting
1176,overfitting/patch8-Math-63-CapGen-plausible.patch,overfitting,overfitting
1177,overfitting/patch8-Math-80-CapGen-plausible.patch,overfitting,overfitting
1178,overfitting/patch8-Math-85-SequenceR-plausible.patch,overfitting,overfitting
1179,overfitting/patch9-Closure-93-SequenceR-plausible.patch,overfitting,overfitting
1180,overfitting/patch9-Lang-59-CapGen-plausible.patch,overfitting,overfitting
1181,overfitting/patch9-Math-80-CapGen-plausible.patch,overfitting,overfitting
1182,overfitting/patch9-Math-85-SequenceR-plausible.patch,overfitting,overfitting
